시료코드 ,시험코드 ,시험종류 ,시험제어방식 ,내부마찰각 ,점착력 
P0515BH010DS01,P0515BH010DS01CU,CU,STRAIN,19.68,0.01
P0515BH010DS02,P0515BH010DS02CU,CU,STRAIN,19.44,0
P0515BH010DS03,P0515BH010DS03CU,CU,STRAIN,17.14,0
P0515BH014DS01,P0515BH014DS01CU,CU,STRAIN,24.37,0
P0515BH014DS02,P0515BH014DS02CU,CU,STRAIN,18.61,0
P0515BH014DS03,P0515BH014DS03CU,CU,STRAIN,19.31,0
P0515BH018DS01,P0515BH018DS01CU,CU,STRAIN,24.31,0.01
P0515BH018DS02,P0515BH018DS02CU,CU,STRAIN,19.05,0
P0515BH018DS03,P0515BH018DS03CU,CU,STRAIN,19.49,0
P0515BH021DS01,P0515BH021DS01CU,CU,STRAIN,23.94,0
P0515BH021DS02,P0515BH021DS02CU,CU,STRAIN,19.26,0
P0515BH021DS03,P0515BH021DS03CU,CU,STRAIN,20.15,0
P0518SB028US02,P0518SB028US02UU,UU,Strain,0,0.08
P0518SB030US02,P0518SB030US02UU,UU,Strain,0,0.11
P0518SB032US01,P0518SB032US01UU,UU,Strain,0,0.08
P0519BH003US01,P0519BH003US01UU,UU,Strain,0,0.09
P0519BH005US01,P0519BH005US01UU,UU,Strain,0,0.08
P0519BH011DS01,P0519BH011DS01UU,UU,Strain,0,0.08
P0519BH012US01,P0519BH012US01UU,UU,Strain,0,0.07
P0519BH018DS01,P0519BH018DS01UU,UU,Strain,0,0.06
P0519BH019US01,P0519BH019US01UU,UU,Strain,0,0.09
P0519BH024DS01,P0519BH024DS01UU,UU,Strain,0,0.06
P0519BH027US01,P0519BH027US01UU,UU,Strain,0,0.07
P0524BH001DS01,P0524BH001DS01UU,UU,Strain,0,0.13
P0526BB016US02,P0526BB016US02UU,UU,Strain,0,0.69
P0526BB017US02,P0526BB017US02UU,UU,Strain,0,0.52
P0526BB018US02,P0526BB018US02UU,UU,Strain,0,0.16
P0526BB019US02,P0526BB019US02UU,UU,Strain,0,0.19
P0526SB037US03,P0526SB037US03UU,UU,Strain,0,0.16
P0526SB038US02,P0526SB038US02UU,UU,Strain,0,0.56
P0526SB039US02,P0526SB039US02UU,UU,Strain,0,0.56
P0526SB040US02,P0526SB040US02UU,UU,Strain,0,0.43
P0531BH046US01,P0531BH046US01CU,CU,Strain,40.7,2.85
P0531BH092US02,P0531BH092US02CU,CU,Strain,27.1,1.99
P0531BH092US02,P0531BH092US02UU,UU,Strain,0,4.73
P0531BH094US03,P0531BH094US03CU,CU,Strain,25.4,16.51
P0531BH094US03,P0531BH094US03UU,UU,Strain,0,4.3
P0532BH118US01,P0532BH118US01UU,UU,Strain,42.8,0.41
P0532BH118US01,P0532BH118US01CU,CU,Strain,21.8,0.1
P0532BH129US01,P0532BH129US01UU,UU,Strain,36.2,0.44
P0532BH130US01,P0532BH130US01UU,UU,Strain,37.9,0.49
P0534BH008US02,P0534BH008US02UU,UU,-,0,0.75
P0534BH011US01,P0534BH011US01UU,UU,-,0,0.33
P0534SB016US01,P0534SB016US01UU,UU,-,0,0.21
P0535SB016US02,P0535SB016US02UU,UU,-,0,0.28
P0535SB016US02,P0535SB016US02CU,CU,-,23.5,0.08
P0535SB018US01,P0535SB018US01UU,UU,-,0,0.81
P0535SB018US01,P0535SB018US01CU,CU,-,15.4,0.32
P0539BH041US02,P0539BH041US02UU,UU,-,0,0.104
P0539BH043US02,P0539BH043US02UU,UU,-,0,0.13
P0539BH044US02,P0539BH044US02UU,UU,-,0,0.141
P0539BH045US01,P0539BH045US01UU,UU,-,0,0.129
P0539BH046US02,P0539BH046US02UU,UU,-,0,0.138
P0539BH050US02,P0539BH050US02UU,UU,-,0,0.214
P0539BH051US02,P0539BH051US02UU,UU,-,0,0.134
P0539BH052US02,P0539BH052US02UU,UU,-,0,0.129
P0539BH053US03,P0539BH053US03UU,UU,-,0,0.156
P0539BH054US02,P0539BH054US02UU,UU,-,0,0.212
P0539BH055US03,P0539BH055US03UU,UU,-,0,0.174
P0539BH056US01,P0539BH056US01UU,UU,-,0,0.204
P0540BH019US03,P0540BH019US03CU,CU,STRAIN,18.78,0
P0540BH019US03,P0540BH019US03UU,UU,STRAIN,0,0.11
P0540BH019US04,P0540BH019US04UU,UU,STRAIN,0,0.24
P0540BH019US04,P0540BH019US04CU,CU,STRAIN,18.76,0
P0540BH020US01,P0540BH020US01UU,UU,STRAIN,0,0.22
P0540SB025US02,P0540SB025US02CU,CU,STRAIN,16.8,0
P0540SB025US03,P0540SB025US03CU,CU,STRAIN,17.63,0
P0540SB025US03,P0540SB025US03UU,UU,STRAIN,0,0.14
P0540SB026US03,P0540SB026US03UU,UU,STRAIN,0,0.21
P0540SB028US02,P0540SB028US02UU,UU,STRAIN,0,0.06
P0540SB028US04,P0540SB028US04UU,UU,STRAIN,0,0.14
P0540SB029US05,P0540SB029US05CU,CU,STRAIN,17.15,0
P0540SB029US06,P0540SB029US06UU,UU,STRAIN,0,0.13
P0540SB029US08,P0540SB029US08CU,CU,STRAIN,23.65,
P0540SB029US08,P0540SB029US08UU,UU,STRAIN,0,0.71
P0540SB029US09,P0540SB029US09UU,UU,STRAIN,0,0.46
P0540SB031US04,P0540SB031US04UU,UU,STRAIN,0,0.15
P0540SB031US05,P0540SB031US05UU,UU,STRAIN,0,0.24
P0540SB031US06,P0540SB031US06UU,UU,STRAIN,0,0.3
P0540SB032US04,P0540SB032US04UU,UU,STRAIN,0,0.18
P0540SB034US02,P0540SB034US02CU,CU,STRAIN,18.74,0
P0540SB034US03,P0540SB034US03UU,UU,STRAIN,0,0.1
P0540SB034US05,P0540SB034US05UU,UU,STRAIN,0,0.25
P0540SB034US06,P0540SB034US06UU,UU,STRAIN,0,0.28
P0540SB036US02,P0540SB036US02UU,UU,STRAIN,0,0.09
P0540SB036US04,P0540SB036US04UU,UU,STRAIN,0,0.14
P0540SB036US05,P0540SB036US05UU,UU,STRAIN,0,0.24
P0540SB037US01,P0540SB037US01UU,UU,STRAIN,0,0.17
P0540SB037US01,P0540SB037US01CU,CU,STRAIN,19.14,0
P0540SB037US02,P0540SB037US02UU,UU,STRAIN,0,0.2
P0540SB037US03,P0540SB037US03UU,UU,STRAIN,0,0.2
P0540SB037US04,P0540SB037US04UU,UU,STRAIN,0,0.21
P0540SB037US05,P0540SB037US05UU,UU,STRAIN,0,0.3
P0540SB037US06,P0540SB037US06CU,CU,STRAIN,18.23,0
P0540SB037US06,P0540SB037US06UU,UU,STRAIN,0,0.2
P0540SB037US07,P0540SB037US07UU,UU,STRAIN,0,0.25
P0540SB037US08,P0540SB037US08UU,UU,STRAIN,0,0.21
P0540SB037US09,P0540SB037US09UU,UU,STRAIN,0,0.22
P0540SB037US10,P0540SB037US10UU,UU,STRAIN,0,0.29
P0540SB037US11,P0540SB037US11UU,UU,STRAIN,0,0.18
P0540SB038US02,P0540SB038US02CU,CU,STRAIN,16.37,0
P0540SB038US02,P0540SB038US02UU,UU,STRAIN,0,0.2
P0540SB040US01,P0540SB040US01CU,CU,STRAIN,17.1,0
P0540SB040US02,P0540SB040US02UU,UU,STRAIN,0,0.08
P0540SB040US03,P0540SB040US03UU,UU,STRAIN,0,0.12
P0540SB040US04,P0540SB040US04CU,CU,STRAIN,17.18,0
P0540SB040US04,P0540SB040US04UU,UU,STRAIN,0,0.19
P0540SB040US05,P0540SB040US05UU,UU,STRAIN,0,0.26
P0540SB040US06,P0540SB040US06UU,UU,STRAIN,0,0.26
P0540SB042US03,P0540SB042US03UU,UU,STRAIN,0,0.1
P0540SB042US05,P0540SB042US05UU,UU,STRAIN,0,0.17
P0540SB042US06,P0540SB042US06UU,UU,STRAIN,0,0.25
P0540SB042US07,P0540SB042US07UU,UU,STRAIN,0,0.31
P0540SB044US02,P0540SB044US02CU,CU,STRAIN,18.34,0
P0540SB044US04,P0540SB044US04UU,UU,STRAIN,0,0.09
P0540SB044US06,P0540SB044US06UU,UU,STRAIN,0,0.19
P0540SB044US07,P0540SB044US07UU,UU,STRAIN,0,0.27
P0540SB044US08,P0540SB044US08UU,UU,STRAIN,0,0.28
P0540SB046US02,P0540SB046US02UU,UU,STRAIN,0,0.33
P0540SB046US03,P0540SB046US03CU,CU,STRAIN,18.53,0
P0540SB046US03,P0540SB046US03UU,UU,STRAIN,0,0.44
P0540SB046US04,P0540SB046US04UU,UU,STRAIN,0,0.4
P0540SB046US05,P0540SB046US05UU,UU,STRAIN,0,0.33
P0540SB048US03,P0540SB048US03UU,UU,STRAIN,0,0.12
P0540SB048US04,P0540SB048US04UU,UU,STRAIN,0,0.16
P0540SB050US02,P0540SB050US02CU,CU,STRAIN,17.18,0
P0540SB050US02,P0540SB050US02UU,UU,STRAIN,0,0.16
P0540SB050US04,P0540SB050US04UU,UU,STRAIN,0,0.13
P0540SB052US01,P0540SB052US01UU,UU,STRAIN,0,0.22
P0540SB052US01,P0540SB052US01CU,CU,STRAIN,18.04,0
P0540SB052US02,P0540SB052US02UU,UU,STRAIN,0,0.28
P0540SB052US03,P0540SB052US03UU,UU,STRAIN,0,0.28
P0540SB052US04,P0540SB052US04CU,CU,STRAIN,19.92,0
P0540SB052US04,P0540SB052US04UU,UU,STRAIN,0,0.36
P0541BH046US01,P0541BH046US01UU,UU,-,0,0.0981
P0541BH046US02,P0541BH046US02CU,CU,-,87.3,0
P0541BH046US02,P0541BH046US02UU,UU,-,0,0.2059
P0541BH046US03,P0541BH046US03UU,UU,-,0,1.0983
P0541BH046US04,P0541BH046US04UU,UU,-,0,1.9025
P0541BH047US01,P0541BH047US01UU,UU,-,0,0.7845
P0541BH047US01,P0541BH047US01CU,CU,-,87.7,0.294
P0541SB013US01,P0541SB013US01UU,UU,-,0,0.785
P0541SB013US02,P0541SB013US02UU,UU,-,0,0.2844
P0541SB013US02,P0541SB013US02CU,CU,-,87.9,0
P0541SB013US03,P0541SB013US03UU,UU,-,0,1.4024
P0541SB013US03,P0541SB013US03CU,CU,-,87.8,0.196
P0541SB014US01,P0541SB014US01UU,UU,-,0,0.1667
P0541SB014US02,P0541SB014US02UU,UU,-,0,0.7355
P0541SB014US02,P0541SB014US02CU,CU,-,88,0.196
P0541SB014US03,P0541SB014US03UU,UU,-,0,2.0398
P0541SB014US03,P0541SB014US03CU,CU,-,88.4,0.588
P0541SB015US01,P0541SB015US01UU,UU,-,0,0.4315
P0541SB015US02,P0541SB015US02UU,UU,-,0,0.6767
P0541SB015US03,P0541SB015US03UU,UU,-,0,1.4318
P0541SB015US03,P0541SB015US03CU,CU,-,88.2,0.392
P0541SB016US01,P0541SB016US01UU,UU,-,0,0.1177
P0541SB016US01,P0541SB016US01CU,CU,-,87.7,0.098
P0541SB016US02,P0541SB016US02UU,UU,-,0,1.3337
P0541SB016US02,P0541SB016US02CU,CU,-,87.6,0.392
P0541SB017US02,P0541SB017US02UU,UU,-,0,0.1863
P0541SB017US02,P0541SB017US02CU,CU,-,87.9,0.588
P0541SB017US03,P0541SB017US03UU,UU,-,0,0.912
P0541SB017US05,P0541SB017US05UU,UU,-,0,0.559
P0541SB017US05,P0541SB017US05CU,CU,-,87.4,0.098
P0541SB018US01,P0541SB018US01UU,UU,-,0,0.3334
P0541SB018US01,P0541SB018US01CU,CU,-,87.7,0.098
P0541SB018US05,P0541SB018US05UU,UU,-,0,1.0591
P0541SB018US05,P0541SB018US05CU,CU,-,87.6,0.196
P0541SB018US11,P0541SB018US11CU,CU,-,87.9,0.49
P0541SB018US11,P0541SB018US11UU,UU,-,0,1.775
P0541SB019US01,P0541SB019US01UU,UU,-,0,0.1079
P0541SB019US01,P0541SB019US01CU,CU,-,88.1,0
P0541SB019US02,P0541SB019US02UU,UU,-,0,0.3138
P0541SB019US03,P0541SB019US03CU,CU,-,88.3,0.294
P0541SB019US03,P0541SB019US03UU,UU,-,0,1.7652
P0541SB020US03,P0541SB020US03UU,UU,-,0,0.5296
P0541SB020US03,P0541SB020US03CU,CU,-,88.3,0.294
P0541SB020US06,P0541SB020US06UU,UU,-,0,0.7159
P0541SB020US10,P0541SB020US10UU,UU,-,0,1.9123
P0541SB020US10,P0541SB020US10CU,CU,-,97.6,0.49
P0541SB021US01,P0541SB021US01UU,UU,-,0,0.2648
P0541SB021US02,P0541SB021US02UU,UU,-,0,0.9022
P0541SB021US03,P0541SB021US03UU,UU,-,0,1.5004
P0541SB021US03,P0541SB021US03CU,CU,-,88.6,0.49
P0541SB022US02,P0541SB022US02UU,UU,-,0,0.2354
P0541SB022US02,P0541SB022US02CU,CU,-,87.2,0.098
P0541SB022US04,P0541SB022US04CU,CU,-,86.8,0.294
P0541SB022US04,P0541SB022US04UU,UU,-,0,1.0983
P0541SB022US05,P0541SB022US05UU,UU,-,0,4.9131
P0541SB023US01,P0541SB023US01UU,UU,-,0,0.1667
P0541SB023US03,P0541SB023US03UU,UU,-,0,0.5099
P0541SB023US04,P0541SB023US04CU,CU,-,87.8,0.49
P0541SB023US04,P0541SB023US04UU,UU,-,0,2.0986
P0541SB024US02,P0541SB024US02UU,UU,-,0,0.1569
P0541SB024US02,P0541SB024US02CU,CU,-,87.5,0.196
P0541SB024US03,P0541SB024US03UU,UU,-,0,0.1863
P0541SB024US04,P0541SB024US04UU,UU,-,0,0.9218
P0541SB024US04,P0541SB024US04CU,CU,-,88.2,0.392
P0541SB024US05,P0541SB024US05CU,CU,-,88.4,1.177
P0541SB024US05,P0541SB024US05UU,UU,-,0,2.942
P0541SB024US07,P0541SB024US07UU,UU,-,0,2.0888
P0541SB024US07,P0541SB024US07CU,CU,-,87.4,0.098
P0541SB025US02,P0541SB025US02CU,CU,-,87.5,0.49
P0541SB025US02,P0541SB025US02UU,UU,-,0,0.4707
P0541SB025US03,P0541SB025US03UU,UU,-,0,0.912
P0541SB025US05,P0541SB025US05UU,UU,-,0,1.6377
P0541SB025US05,P0541SB025US05CU,CU,-,88,0.098
P0541SB026SP01,P0541SB026SP01UU,UU,-,0,0.2059
P0541SB026US03,P0541SB026US03UU,UU,-,0,0.657
P0541SB026US03,P0541SB026US03CU,CU,-,87.9,0
P0541SB026US05,P0541SB026US05UU,UU,-,0,0.6963
P0541SB028US01,P0541SB028US01UU,UU,-,0,0.5099
P0541SB028US03,P0541SB028US03CU,CU,-,88.4,0.686
P0541SB028US03,P0541SB028US03UU,UU,-,0,0.5884
P0541SB028US04,P0541SB028US04UU,UU,-,0,0.9611
P0541SB028US05,P0541SB028US05UU,UU,-,0,2.0986
P0541SB028US05,P0541SB028US05CU,CU,-,88.4,0.294
P0541SB029US01,P0541SB029US01UU,UU,-,0,0.4609
P0541SB029US03,P0541SB029US03CU,CU,-,88.3,0.196
P0541SB029US03,P0541SB029US03UU,UU,-,0,0.5001
P0541SB029US04,P0541SB029US04UU,UU,-,0,0.7845
P0541SB030US01,P0541SB030US01UU,UU,-,0,0.5099
P0541SB030US03,P0541SB030US03UU,UU,-,0,0.8532
P0541SB030US04,P0541SB030US04UU,UU,-,0,1.6671
P0541SB030US05,P0541SB030US05UU,UU,-,0,1.8633
P0541SB030US05,P0541SB030US05CU,CU,-,88.4,0.294
P0541SB032US03,P0541SB032US03UU,UU,-,0,0.9512
P0541SB032US03,P0541SB032US03CU,CU,-,87.8,0.196
P0541SB032US05,P0541SB032US05UU,UU,-,0,1.52
P0541SB032US06,P0541SB032US06CU,CU,-,88.2,0.392
P0541SB032US06,P0541SB032US06UU,UU,-,0,1.8829
P0541SB033US01,P0541SB033US01UU,UU,-,0,0.1667
P0541SB033US03,P0541SB033US03UU,UU,-,0,2.746
P0541SB033US04,P0541SB033US04UU,UU,-,0,1.2749
P0541SB033US04,P0541SB033US04CU,CU,-,88.2,0.196
P0541SB033US05,P0541SB033US05UU,UU,-,0,2.0202
P0541SB034US03,P0541SB034US03CU,CU,-,87.2,0
P0541SB034US03,P0541SB034US03UU,UU,-,0,0.2157
P0541SB034US06,P0541SB034US06UU,UU,-,0,0.8238
P0541SB034US13,P0541SB034US13UU,UU,-,0,1.2454
P0541SB034US13,P0541SB034US13CU,CU,-,88.7,0.49
P0541SB034US20,P0541SB034US20UU,UU,-,0,1.6181
P0541SB035US01,P0541SB035US01UU,UU,-,0,0.1667
P0541SB035US02,P0541SB035US02UU,UU,-,0,1.863
P0541SB035US03,P0541SB035US03UU,UU,-,0,0.304
P0541SB035US03,P0541SB035US03CU,CU,-,87.6,0
P0541SB035US04,P0541SB035US04UU,UU,-,0,0.4315
P0541SB036US01,P0541SB036US01CU,CU,-,87.8,0.392
P0541SB036US01,P0541SB036US01UU,UU,-,0,0.8924
P0541SB036US02,P0541SB036US02CU,CU,-,88,0.686
P0541SB036US02,P0541SB036US02UU,UU,-,0,1.8338
P0541SB036US03,P0541SB036US03UU,UU,-,0,2.6674
P0541SB036US04,P0541SB036US04UU,UU,-,0,2.4517
P0541SB036US04,P0541SB036US04CU,CU,-,88.2,0.981
P0541SB038US01,P0541SB038US01UU,UU,-,0,0.353
P0541SB038US01,P0541SB038US01CU,CU,-,87.6,0
P0541SB038US02,P0541SB038US02UU,UU,-,0,0.6963
P0541SB038US03,P0541SB038US03UU,UU,-,0,1.471
P0541SB038US03,P0541SB038US03CU,CU,-,88,0.785
P0541SB039US01,P0541SB039US01CU,CU,-,88.3,0.883
P0541SB039US01,P0541SB039US01UU,UU,-,0,3.4912
P0541SB039US02,P0541SB039US02UU,UU,-,0,3.3735
P0541SB039US03,P0541SB039US03UU,UU,-,0,6.7862
P0541SB039US03,P0541SB039US03CU,CU,-,88.7,1.667
P0541SB039US04,P0541SB039US04UU,UU,-,0,4.8151
P0541SB040US01,P0541SB040US01UU,UU,-,0,4.0305
P0541SB040US01,P0541SB040US01CU,CU,-,88.8,0.981
P0541SB040US02,P0541SB040US02UU,UU,-,0,4.3934
P0542BH067US01,P0542BH067US01UU,UU,Strain,0,0.54
P0542BH069US03,P0542BH069US03UU,UU,Strain,0,0.57
P0542BH084US01,P0542BH084US01UU,UU,Strain,0,0.14
P0542BH085US03,P0542BH085US03UU,UU,Strain,0,0.14
P0542BH086US02,P0542BH086US02UU,UU,Strain,0,0.23
P0544BH021US01,P0544BH021US01UU,UU,Strain,0,0.235
P0544BH021US01,P0544BH021US01CU,CU,Strain,22.2,0.1
P0544BH028US02,P0544BH028US02UU,UU,Strain,0,0.174
P0544BH028US02,P0544BH028US02CU,CU,Strain,25.7,0.01
P0545BH072US01,P0545BH072US01UU,UU,-,0,0.71
P0545BH083US02,P0545BH083US02UU,UU,-,0,0.55
P0545BH089US01,P0545BH089US01UU,UU,-,0,0.31
P0547BH001US01,P0547BH001US01UU,UU,-,0,0.14
P0547BH002US01,P0547BH002US01UU,UU,-,0,0.17
P0547BH002US02,P0547BH002US02UU,UU,-,0,0.12
P0547BH003US01,P0547BH003US01UU,UU,-,0,0.12
P0547BH003US02,P0547BH003US02UU,UU,-,0,0.2
P0547BH003US03,P0547BH003US03UU,UU,-,0,0.21
P0547BH004US01,P0547BH004US01UU,UU,-,0,0.23
P0547BH004US02,P0547BH004US02UU,UU,-,0,0.24
P0547BH009US01,P0547BH009US01UU,UU,-,0,0.23
P0547BH013US01,P0547BH013US01UU,UU,-,0,0.16
P0547BH013US02,P0547BH013US02UU,UU,-,0,0.19
P0547BH013US03,P0547BH013US03UU,UU,-,0,0.21
P0547BH014US02,P0547BH014US02UU,UU,-,0,0.2
P0547BH014US03,P0547BH014US03UU,UU,-,0,0.23
P0547BH014US04,P0547BH014US04UU,UU,-,0,0.16
P0547BH017US01,P0547BH017US01UU,UU,-,0,0.21
P0547BH017US02,P0547BH017US02UU,UU,-,0,0.17
P0547BH019US01,P0547BH019US01UU,UU,-,0,0.11
P0547BH019US02,P0547BH019US02UU,UU,-,0,0.15
P0547BH022US01,P0547BH022US01UU,UU,-,0,0.16
P0547BH022US02,P0547BH022US02UU,UU,-,0,0.17
P0547BH023US01,P0547BH023US01UU,UU,-,0,0.14
P0547BH023US02,P0547BH023US02UU,UU,-,0,0.14
P0547BH026US01,P0547BH026US01UU,UU,-,0,0.14
P0547BH026US02,P0547BH026US02UU,UU,-,0,0.16
P0547BH028US01,P0547BH028US01UU,UU,-,0,0.17
P0547BH028US02,P0547BH028US02UU,UU,-,0,0.21
P0547BH028US03,P0547BH028US03UU,UU,-,0,0.22
P0547BH029US01,P0547BH029US01UU,UU,-,0,0.3
P0547BH029US02,P0547BH029US02UU,UU,-,0,0.16
P0547BH030US01,P0547BH030US01UU,UU,-,0,0.18
P0547BH030US02,P0547BH030US02UU,UU,-,0,0.19
P0547BH030US03,P0547BH030US03UU,UU,-,0,0.24
P0547BH031US01,P0547BH031US01UU,UU,-,0,0.25
P0547BH031US02,P0547BH031US02UU,UU,-,0,0.14
P0547BH050US02,P0547BH050US02UU,UU,-,0,0.22
P0547BH050US03,P0547BH050US03UU,UU,-,0,0.36
P0547BH052US02,P0547BH052US02UU,UU,-,0,0.12
P0547BH052US03,P0547BH052US03UU,UU,-,0,0.16
P0547BH053SP01,P0547BH053SP01UU,UU,-,0,0.55
P0547BH054US01,P0547BH054US01UU,UU,-,0,0.19
P0547BH054US02,P0547BH054US02UU,UU,-,0,0.15
P0547BH055US02,P0547BH055US02UU,UU,-,0,0.35
P0547BH056US02,P0547BH056US02UU,UU,-,0,0.23
P0547BH058US02,P0547BH058US02UU,UU,-,0,0.18
P0547BH060US01,P0547BH060US01UU,UU,-,0,0.08
P0547BH061US01,P0547BH061US01UU,UU,-,0,0.15
P0547BH062US01,P0547BH062US01UU,UU,-,0,0.15
P0547BH063US01,P0547BH063US01UU,UU,-,0,0.55
P0547BH064US02,P0547BH064US02UU,UU,-,0,0.15
P0547BH065US02,P0547BH065US02UU,UU,-,0,0.57
P0547BH066US01,P0547BH066US01UU,UU,-,0,0.18
P0547BH067US01,P0547BH067US01UU,UU,-,0,0.25
P0547BH067US02,P0547BH067US02UU,UU,-,0,0.17
P0547BH069US02,P0547BH069US02UU,UU,-,0,0.17
P0547BH069US03,P0547BH069US03UU,UU,-,0,0.3
P0547BH070US01,P0547BH070US01UU,UU,-,0,0.14
P0547BH070US02,P0547BH070US02UU,UU,-,0,0.14
P0547BH073US01,P0547BH073US01UU,UU,-,0,0.15
P0547BH073US02,P0547BH073US02UU,UU,-,0,0.13
P0547BH076US01,P0547BH076US01UU,UU,-,0,0.08
P0547BH076US02,P0547BH076US02UU,UU,-,0,0.2
P0547BH078US01,P0547BH078US01UU,UU,-,0,0.11
P0547BH079US01,P0547BH079US01UU,UU,-,0,0.13
P0547BH080US02,P0547BH080US02UU,UU,-,0,0.2
P0547BH081US01,P0547BH081US01UU,UU,-,0,0.16
P0547BH081US02,P0547BH081US02UU,UU,-,0,0.2
P0547BH083US01,P0547BH083US01UU,UU,-,0,0.12
P0547BH083US02,P0547BH083US02UU,UU,-,0,0.12
P0547BH087US01,P0547BH087US01UU,UU,-,0,0.18
P0547BH087US02,P0547BH087US02UU,UU,-,0,0.22
P0547BH091US01,P0547BH091US01UU,UU,-,0,0.2
P0547BH091US02,P0547BH091US02UU,UU,-,0,0.23
P0548SB012US03,P0548SB012US03CU,CU,-,29.2,25.8
P0548SB013US02,P0548SB013US02CU,CU,-,29.8,26.3
P0548SB014US01,P0548SB014US01CU,CU,-,30.5,27.2
P0548SB015US02,P0548SB015US02CU,CU,-,30.4,26.8
P0550BH014US02,P0550BH014US02UU,UU,-,0,0.16
P0550BH034US02,P0550BH034US02CU,CU,-,34,0.32
P0550BH045US02,P0550BH045US02UU,UU,-,0,0.153
P0550BH045US03,P0550BH045US03UU,UU,-,0,0.387
P0550BH047US03,P0550BH047US03CU,CU,-,29.5,0.27
P0550BH053US02,P0550BH053US02UU,UU,-,0,0.2
P0550BH053US04,P0550BH053US04CU,CU,-,30.9,0.29
P0551BB004US01,P0551BB004US01UU,UU,-,0,0.2
P0551BB004US02,P0551BB004US02UU,UU,-,0,0.17
P0551BB004US03,P0551BB004US03CU,CU,-,19.7,0.38
P0551BB004US04,P0551BB004US04UU,UU,-,0,0.33
P0551BB024US01,P0551BB024US01UU,UU,-,0,0.41
P0551BB024US02,P0551BB024US02CU,CU,-,14.7,0.32
P0551BB024US03,P0551BB024US03UU,UU,-,0,0.53
P0551BB024US04,P0551BB024US04UU,UU,-,0,0.65
P0551BB029US01,P0551BB029US01UU,UU,-,0,0.44
P0551BB029US02,P0551BB029US02UU,UU,-,0,0.55
P0551BB031US01,P0551BB031US01UU,UU,-,0,0.5
P0551BB035US01,P0551BB035US01UU,UU,-,0,0.6
P0551BB035US02,P0551BB035US02UU,UU,-,0,0.3
P0551BB039US01,P0551BB039US01UU,UU,-,0,0.17
P0551BB039US02,P0551BB039US02UU,UU,-,0,0.32
P0551BB039US03,P0551BB039US03UU,UU,-,0,0.5
P0551BB039US03,P0551BB039US03CU,CU,-,12.4,0.35
P0551BB046US01,P0551BB046US01UU,UU,-,0,0.21
P0551BB046US02,P0551BB046US02CU,CU,-,16.1,0.22
P0551BB046US03,P0551BB046US03UU,UU,-,0,0.18
P0551BB046US04,P0551BB046US04UU,UU,-,0,0.22
P0551BB048US01,P0551BB048US01UU,UU,-,0,0.14
P0551BB048US02,P0551BB048US02CU,CU,-,16.6,0.2
P0551BB048US03,P0551BB048US03UU,UU,-,0,0.11
P0551BB048US04,P0551BB048US04UU,UU,-,0,0.48
P0552BH001US01,P0552BH001US01UU,UU,-,0,0.03
P0552BH002US01,P0552BH002US01UU,UU,-,0,0.03
P0552BH002US02,P0552BH002US02CU,CU,-,19.2,0.19
P0552BH003US01,P0552BH003US01UU,UU,-,0,0.03
P0552BH003US02,P0552BH003US02UU,UU,-,0,0.1
P0552BH004US01,P0552BH004US01UU,UU,-,0,0.17
P0552BH004US02,P0552BH004US02CU,CU,-,22.4,0.23
P0552BH005US01,P0552BH005US01UU,UU,-,0,0.03
P0552BH005US02,P0552BH005US02UU,UU,-,0,0.11
P0552BH006US01,P0552BH006US01UU,UU,-,0,0.03
P0552BH007US01,P0552BH007US01CU,CU,-,26.7,0.06
P0552BH007US02,P0552BH007US02UU,UU,-,0,0.16
P0552BH008US01,P0552BH008US01UU,UU,-,0,0.02
P0552BH008US02,P0552BH008US02UU,UU,-,0,0.1
P0552BH009US01,P0552BH009US01CU,CU,-,26.2,0.06
P0552BH009US01,P0552BH009US01UU,UU,-,0,0.03
P0552BH010US01,P0552BH010US01UU,UU,-,0,0.12
P0552BH011US02,P0552BH011US02CU,CU,-,26.2,0.06
P0552BH011US02,P0552BH011US02UU,UU,-,0,0.03
P0552BH012US01,P0552BH012US01UU,UU,-,0,0.05
P0552BH012US02,P0552BH012US02UU,UU,-,0,0.19
P0552BH013US01,P0552BH013US01UU,UU,-,0,0.16
P0552BH014US01,P0552BH014US01UU,UU,-,0,0.03
P0552BH014US02,P0552BH014US02UU,UU,-,0,0.07
P0552BH015US01,P0552BH015US01UU,UU,-,0,0.07
P0552BH015US02,P0552BH015US02UU,UU,-,0,0.18
P0552BH016US01,P0552BH016US01UU,UU,-,0,0.04
P0552BH016US02,P0552BH016US02CU,CU,-,21.7,0.03
P0552BH017US01,P0552BH017US01UU,UU,-,0,0.07
P0552BH017US02,P0552BH017US02UU,UU,-,0,0.07
P0552BH018US01,P0552BH018US01UU,UU,-,0,0.03
P0552BH018US02,P0552BH018US02UU,UU,-,0,0.12
P0552BH019US01,P0552BH019US01UU,UU,-,0,0.06
P0552BH019US02,P0552BH019US02CU,CU,-,29,0.04
P0552BH020US01,P0552BH020US01UU,UU,-,0,0.05
P0552BH021US01,P0552BH021US01UU,UU,-,0,0.06
P0552BH021US02,P0552BH021US02CU,CU,-,20.5,0.06
P0552BH022US01,P0552BH022US01UU,UU,-,0,0.04
P0552BH022US02,P0552BH022US02UU,UU,-,0,0.1
